2,0.7107163451036663
3,0.6176457136131027
4,0.6088491850447529
5,0.4249521881650843
6,0.42473181520978925
7,0.4071083942456963
8,0.4114744462836678
9,0.3731685548128098
10,0.37505791294937474
11,0.3882374310214335
12,0.3923050494099368
13,0.410934247046564
14,0.4045428300130076
15,0.4089031061641647
16,0.4234092452096291
17,0.46326310399275933
18,0.4752107605361263
19,0.47629063743124656
20,0.4812166980000682
21,0.5192163887064255
22,0.5229714299732647
23,0.541516194999992
24,0.5442077243993536
25,0.5660897305422502
26,0.5879474602003368
27,0.5907241782642288
28,0.5935494706166582
29,0.6244394569429382
30,0.6272221135562126
31,0.6300786721173555
32,0.6514922267452828
33,0.6545229827549727
34,0.6577860020293915
35,0.6614554820170866
36,0.6659378834313338
37,0.6898153947159975
38,0.7042471925931788
39,0.7126161047128017
40,0.7186597524152509
41,0.716052962349443
42,0.7145118603120768
43,0.7229554396378368
44,0.7289990873402858
45,0.7350427350427351
46,0.717948717948718
47,0.7008547008547008
48,0.6410256410256411
49,0.6410256410256411
50,0.6410256410256411
51,0.6410256410256411
52,0.6410256410256411
53,0.6410256410256411
54,0.6153846153846154
55,0.6153846153846154
56,0.5982905982905983
57,0.5811965811965812
58,0.5555555555555556
59,0.5555555555555556
60,0.5299145299145299
