2,0.6708290352797126
3,0.6495567377055111
4,0.5132316118700576
5,0.4691928461880963
6,0.4625162533972197
7,0.4391430449262169
8,0.43614700516303667
9,0.30677150996144475
10,0.2886674921782198
11,0.2597429115930882
12,0.25832220989648913
13,0.25467928177885235
14,0.2379907936046902
15,0.24582427420508637
16,0.2456678982386279
17,0.2479132959359694
18,0.24251858560583292
19,0.23988673709086317
20,0.23938012258144534
21,0.15315363802003765
22,0.133521712728879
23,0.13676086977718652
24,0.13847421636255636
25,0.1306652469092429
26,0.13048154027441594
27,0.16285302131211601
28,0.1533008424254175
29,0.1513226030719711
30,0.15056353843987014
31,0.1498011465970853
32,0.1543216835836907
33,0.1330514236531894
34,0.13448190049279532
35,0.13941137358738573
36,0.14585047438145257
37,0.1467793064682649
38,0.14646237805548473
39,0.15375400802457845
40,0.1563905055243373
41,0.16134517705112064
42,0.16180377726275688
43,0.1585861970293179
44,0.16363225663445216
45,0.16657322934621263
46,0.16759285156326179
47,0.1691305039610153
48,0.16130365709415653
49,0.15450723416555381
50,0.15450723416555381
51,0.15450723416555381
52,0.14969540157314296
53,0.14782465130585326
54,0.15963528452445264
55,0.15722220759241387
56,0.15480913066037513
57,0.15179014824527529
58,0.11695663868146797
59,0.11876462151364978
60,0.12057260434583157
