2,0.43774232190583584
3,0.44372034686521183
4,0.4098391856104247
5,0.4187697975064735
6,0.4238362389840366
7,0.4263111614834375
8,0.4352172273376098
9,0.38851303439132
10,0.3921199941627057
11,0.3962397170370723
12,0.4018225437074252
13,0.40035169522856345
14,0.3818876634086785
15,0.35618950120738674
16,0.34146741333874403
17,0.33864354107751005
18,0.3386401047023563
19,0.32431727252993336
20,0.21978238086413007
21,0.2385683251158781
22,0.23608783439309278
23,0.21955296022072637
24,0.19498916742262842
25,0.1983725529469473
26,0.1994555552433454
27,0.21689141437206713
28,0.23653477650137086
29,0.2397537611786954
30,0.23616038479814347
31,0.23616038479814347
32,0.23616038479814347
33,0.23616038479814347
34,0.2373863660362537
35,0.23555323704550976
36,0.23054830279485278
37,0.2423085926368549
38,0.2535089573719094
39,0.2562083468335718
40,0.2628989682820684
41,0.2665797000402001
42,0.26730099041665195
43,0.2596042930463941
44,0.25359877943918174
45,0.25296032026387427
46,0.2569702280774861
47,0.26082573339162335
48,0.2653747602514366
49,0.268884005460457
50,0.26223067319387516
51,0.26223067319387516
52,0.25911897695460195
53,0.2497428045979569
54,0.251608717092496
55,0.2575700774023042
56,0.26031597756204283
57,0.2630824563744105
58,0.2658763733902835
59,0.2687080179359762
60,0.2911642174155767
